timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679496865611,4,OPTIONS /actuator/health/ping ,200,,Thread Group 1-2,,true,,533,397,2,2,http://localhost:8080/actuator/health/ping,4,0,0
1679496865615,2, GET /actuator/health/ping ,200,,Thread Group 1-2,text,true,,450,340,2,2,http://localhost:8080/actuator/health/ping,2,0,0
1679496865617,8, GET /api/v1/content/boxes/headerMessage/ ,404,,Thread Group 1-2,text,true,,522,363,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,8,0,0
1679496865625,17, OPTIONS /api/v1/content/boxes/headerMessage/?lang=en ,200,,Thread Group 1-2,,true,,533,420,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,17,0,0
1679496865642,18,OPTIONS /api/v1/category/?count=20&page=0&store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,431,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,18,0,0
1679496865660,4, GET /api/v1/store/DEFAULT ,200,,Thread Group 1-2,text,true,,1163,340,2,2,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1679496865664,5, GET /api/v1/category/ ,200,,Thread Group 1-2,text,true,,1531,374,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679496865669,3, GET /api/v1/content/pages/ ,200,,Thread Group 1-2,text,true,,511,379,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1679496865673,17, OPTIONS /api/v1/store/DEFAULT ,200,,Thread Group 1-2,,true,,533,397,2,2,http://localhost:8080/api/v1/store/DEFAULT,17,0,0
1679496865691,7,GET /api/v1/products/ ,200,,Thread Group 1-2,text,true,,2680,386,2,2,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,7,0,0
1679496865698,20,OPTIONS /api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,436,3,3,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,20,0,0
1679496865718,16,S01_T02_OpenTablesTab /api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50 ,200,,Thread Group 1-2,,true,,533,444,3,3,http://localhost:8080/api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,16,0,0
1679496865735,14,S01_T02_OpenTablesTab /api/v1/product/1/price/ ,200,,Thread Group 1-2,,true,,533,414,3,3,http://localhost:8080/api/v1/product/1/price/,14,0,0
1679496865750,15,S01_T02_OpenTablesTab /api/v1/category/50?store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,417,2,2,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,15,0,0
1679496865765,6,S01_T02_OpenTablesTab /api/v1/product/1/price/ ,200,,Thread Group 1-2,text,true,,531,410,2,2,http://localhost:8080/api/v1/product/1/price/,6,0,0
1679496865771,4,S01_T02_OpenTablesTab /api/v1/category/50 ,200,,Thread Group 1-2,text,true,,765,360,2,2,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,4,0,0
1679496865776,15,S01_T02_OpenTablesTab /api/v1/category/50/manufacturers/?store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,432,2,2,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,15,0,0
1679496865791,6,S01_T02_OpenTablesTab /api/v1/category/50/manufacturers/ ,200,,Thread Group 1-2,text,true,,642,375,2,2,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,5,0,0
1679496865797,15,S01_T02_OpenTablesTab /api/v1/category/50/variants/?store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,427,2,2,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,15,0,0
1679496865812,6,S01_T02_OpenTablesTab /api/v1/category/50/variants/ ,404,,Thread Group 1-2,text,true,,641,370,2,2,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,6,0,0
1679496865818,126,S01_T03_OpenTableProduct,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-2,,true,,12011,6251,2,2,null,0,2,0
1679496865818,3,S01_T03_OpenTableProduct /actuator/health/ping ,200,,Thread Group 1-2,,true,,533,397,2,2,http://localhost:8080/actuator/health/ping,3,0,0
1679496865821,2,S01_T03_OpenTableProduct /actuator/health/ping ,200,,Thread Group 1-2,text,true,,450,340,2,2,http://localhost:8080/actuator/health/ping,2,0,0
1679496865823,12,S01_T03_OpenTableProduct /api/v1/content/boxes/headerMessage/?lang=en ,200,,Thread Group 1-2,,true,,533,420,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,12,0,0
1679496865836,4,S01_T03_OpenTableProduct /api/v1/content/boxes/headerMessage/ ,404,,Thread Group 1-2,text,true,,522,363,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,4,0,0
1679496865840,16,S01_T03_OpenTableProduct /api/v1/products/1/reviews?store=DEFAULT ,200,,Thread Group 1-2,,true,,533,416,2,2,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,16,0,0
1679496865856,13,S01_T03_OpenTableProduct /api/v1/products/1?lang=en&store=DEFAULT ,200,,Thread Group 1-2,,true,,533,416,2,2,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,13,0,0
1679496865869,4,S01_T03_OpenTableProduct /api/v1/products/1/reviews ,200,,Thread Group 1-2,text,true,,437,359,2,2,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,3,0,0
1679496865873,6,S01_T03_OpenTableProduct /api/v1/products/1 ,200,,Thread Group 1-2,text,true,,2602,359,2,2,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,6,0,0
1679496865879,12,S01_T03_OpenTableProduct /api/v1/store/DEFAULT ,200,,Thread Group 1-2,,true,,533,397,2,2,http://localhost:8080/api/v1/store/DEFAULT,12,0,0
1679496865891,14,S01_T03_OpenTableProduct /api/v1/category/?count=20&page=0&store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,431,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,14,0,0
1679496865905,13,S01_T03_OpenTableProduct /api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,436,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,13,0,0
1679496865918,3,S01_T03_OpenTableProduct /api/v1/store/DEFAULT ,200,,Thread Group 1-2,text,true,,1163,340,2,2,http://localhost:8080/api/v1/store/DEFAULT,3,0,0
1679496865922,3,S01_T03_OpenTableProduct /api/v1/category/ ,200,,Thread Group 1-2,text,true,,1531,374,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1679496865925,3,S01_T03_OpenTableProduct /api/v1/content/pages/ ,200,,Thread Group 1-2,text,true,,511,379,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1679496865928,12,S01_T03_OpenTableProduct /api/v1/product/1/price/ ,200,,Thread Group 1-2,,true,,533,414,2,2,http://localhost:8080/api/v1/product/1/price/,12,0,0
1679496865940,6,S01_T03_OpenTableProduct /api/v1/product/1/price/ ,200,,Thread Group 1-2,text,true,,531,410,2,2,http://localhost:8080/api/v1/product/1/price/,5,0,0
1679496865704,247,S01_T01_LaunchApp,200,"Number of samples in transaction : 29, number of failing samples : 0",Thread Group 1-3,,true,,25654,11700,2,2,null,0,7,0
1679496865705,4,S01_T01_LaunchApp  / ,200,,Thread Group 1-3,text,true,,460,408,3,3,http://localhost:8080/,4,0,0
1679496865709,4,S01_T01_LaunchApp  /actuator/health/ping ,200,,Thread Group 1-3,,true,,533,397,3,3,http://localhost:8080/actuator/health/ping,4,0,0
1679496865713,3,S01_T01_LaunchApp  /actuator/health/ping ,200,,Thread Group 1-3,text,true,,450,340,3,3,http://localhost:8080/actuator/health/ping,3,0,0
1679496865716,20,S01_T01_LaunchApp  /api/v1/content/boxes/headerMessage/?lang=en ,200,,Thread Group 1-3,,true,,533,420,3,3,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,20,0,0
1679496865736,20,S01_T01_LaunchApp  /api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,434,2,2,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,20,0,0
1679496865756,5,S01_T01_LaunchApp  /api/v1/content/boxes/headerMessage/ ,404,,Thread Group 1-3,text,true,,522,363,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1679496865761,8,S01_T01_LaunchApp  /api/v1/products/group/FEATURED_ITEM ,200,,Thread Group 1-3,text,true,,9311,377,2,2,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,8,0,0
1679496865769,16,S01_T01_LaunchApp  /api/v1/store/DEFAULT ,200,,Thread Group 1-3,,true,,533,397,2,2,http://localhost:8080/api/v1/store/DEFAULT,16,0,0
1679496865786,18,S01_T01_LaunchApp  /api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,436,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,18,0,0
1679496865804,3,S01_T01_LaunchApp  /api/v1/store/DEFAULT ,200,,Thread Group 1-3,text,true,,1163,340,2,2,http://localhost:8080/api/v1/store/DEFAULT,3,0,0
1679496865807,12,S01_T01_LaunchApp  /api/v1/category/?count=20&page=0&store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,431,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,12,0,0
1679496865820,3,S01_T01_LaunchApp  /api/v1/content/pages/ ,200,,Thread Group 1-3,text,true,,511,379,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,2,0,0
1679496865823,3,S01_T01_LaunchApp  /api/v1/category/ ,200,,Thread Group 1-3,text,true,,1531,374,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1679496865827,9,S01_T01_LaunchApp  /api/v1/product/1/price/ ,200,,Thread Group 1-3,,true,,533,414,2,2,http://localhost:8080/api/v1/product/1/price/,9,0,0
1679496865836,14,S01_T01_LaunchApp  /api/v1/product/52/price/ ,200,,Thread Group 1-3,,true,,533,415,2,2,http://localhost:8080/api/v1/product/52/price/,14,0,0
1679496865850,11,S01_T01_LaunchApp  /api/v1/product/50/price/ ,200,,Thread Group 1-3,,true,,533,415,2,2,http://localhost:8080/api/v1/product/50/price/,11,0,0
1679496865862,10,S01_T01_LaunchApp  /api/v1/product/51/price/ ,200,,Thread Group 1-3,,true,,533,415,2,2,http://localhost:8080/api/v1/product/51/price/,10,0,0
1679496865872,11,S01_T01_LaunchApp  /api/v1/product/1/price/ ,200,,Thread Group 1-3,,true,,533,414,2,2,http://localhost:8080/api/v1/product/1/price/,11,0,0
1679496865883,4,S01_T01_LaunchApp  /api/v1/product/1/price/ ,200,,Thread Group 1-3,text,true,,531,410,2,2,http://localhost:8080/api/v1/product/1/price/,4,0,0
1679496865887,12,S01_T01_LaunchApp  /api/v1/product/51/price/ ,200,,Thread Group 1-3,,true,,533,415,2,2,http://localhost:8080/api/v1/product/51/price/,12,0,0
1679496865900,4,S01_T01_LaunchApp  /api/v1/product/50/price/ ,200,,Thread Group 1-3,text,true,,529,411,2,2,http://localhost:8080/api/v1/product/50/price/,3,0,0
1679496865904,3,S01_T01_LaunchApp  /api/v1/product/52/price/ ,200,,Thread Group 1-3,text,true,,531,411,2,2,http://localhost:8080/api/v1/product/52/price/,3,0,0
1679496865908,5,S01_T01_LaunchApp  /api/v1/product/51/price/ ,200,,Thread Group 1-3,text,true,,531,411,2,2,http://localhost:8080/api/v1/product/51/price/,5,0,0
1679496865913,5,S01_T01_LaunchApp  /api/v1/product/51/price/ ,200,,Thread Group 1-3,text,true,,531,411,2,2,http://localhost:8080/api/v1/product/51/price/,4,0,0
1679496865918,4,S01_T01_LaunchApp  /api/v1/product/1/price/ ,200,,Thread Group 1-3,text,true,,531,410,2,2,http://localhost:8080/api/v1/product/1/price/,4,0,0
1679496865922,11,S01_T01_LaunchApp  /api/v1/product/50/price/ ,200,,Thread Group 1-3,,true,,533,415,2,2,http://localhost:8080/api/v1/product/50/price/,11,0,0
1679496865933,13,S01_T01_LaunchApp  /api/v1/product/52/price/ ,200,,Thread Group 1-3,,true,,533,415,2,2,http://localhost:8080/api/v1/product/52/price/,13,0,0
1679496865946,5,S01_T01_LaunchApp  /api/v1/product/50/price/ ,200,,Thread Group 1-3,text,true,,529,411,2,2,http://localhost:8080/api/v1/product/50/price/,5,0,0
1679496865951,7,S01_T01_LaunchApp  /api/v1/product/52/price/ ,200,,Thread Group 1-3,text,true,,531,411,2,2,http://localhost:8080/api/v1/product/52/price/,7,0,0
1679496865946,54,S01_T04_ClickAddToCart,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-2,,true,,5612,1666,2,2,null,0,2,0
1679496865946,15,S01_T04_ClickAddToCart /api/v1/cart/?store=DEFAULT ,200,,Thread Group 1-2,,true,,533,417,2,2,http://localhost:8080/api/v1/cart/?store=DEFAULT,15,0,0
1679496865962,16,S01_T04_ClickAddToCart /api/v1/cart/?store=DEFAULT ,201,,Thread Group 1-2,text,true,,2273,448,2,2,http://localhost:8080/api/v1/cart/?store=DEFAULT,16,0,0
1679496865979,14,S01_T04_ClickAddToCart /api/v1/cart/e22c08d3576f4f169ced8705ed76d461?lang=en ,200,,Thread Group 1-2,,true,,533,429,2,2,http://localhost:8080/api/v1/cart/e22c08d3576f4f169ced8705ed76d461?lang=en,14,0,0
1679496865993,9,S01_T04_ClickAddToCart /api/v1/cart/e22c08d3576f4f169ced8705ed76d461,200,,Thread Group 1-2,text,true,,2273,372,2,2,http://localhost:8080/api/v1/cart/e22c08d3576f4f169ced8705ed76d461?lang=en,8,0,0
1679496865959,177,S01_T02_OpenTablesTab,200,"Number of samples in transaction : 20, number of failing samples : 0",Thread Group 1-3,,true,,14766,7912,2,2,null,0,1,0
1679496865959,3,OPTIONS /actuator/health/ping ,200,,Thread Group 1-3,,true,,533,397,2,2,http://localhost:8080/actuator/health/ping,3,0,0
1679496865962,2, GET /actuator/health/ping ,200,,Thread Group 1-3,text,true,,450,340,2,2,http://localhost:8080/actuator/health/ping,2,0,0
1679496865964,5, GET /api/v1/content/boxes/headerMessage/ ,404,,Thread Group 1-3,text,true,,522,363,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1679496865969,15, OPTIONS /api/v1/content/boxes/headerMessage/?lang=en ,200,,Thread Group 1-3,,true,,533,420,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,15,0,0
1679496865984,13,OPTIONS /api/v1/category/?count=20&page=0&store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,431,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,13,0,0
1679496865997,4, GET /api/v1/store/DEFAULT ,200,,Thread Group 1-3,text,true,,1163,340,2,2,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1679496866001,5, GET /api/v1/category/ ,200,,Thread Group 1-3,text,true,,1531,374,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679496866006,3, GET /api/v1/content/pages/ ,200,,Thread Group 1-3,text,true,,511,379,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1679496866009,15, OPTIONS /api/v1/store/DEFAULT ,200,,Thread Group 1-3,,true,,533,397,2,2,http://localhost:8080/api/v1/store/DEFAULT,15,0,0
1679496866024,7,GET /api/v1/products/ ,200,,Thread Group 1-3,text,true,,2680,386,2,2,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,7,0,0
1679496866031,14,OPTIONS /api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,436,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,14,0,0
1679496866045,12,S01_T02_OpenTablesTab /api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50 ,200,,Thread Group 1-3,,true,,533,444,2,2,http://localhost:8080/api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,12,0,0
1679496866058,10,S01_T02_OpenTablesTab /api/v1/product/1/price/ ,200,,Thread Group 1-3,,true,,533,414,2,2,http://localhost:8080/api/v1/product/1/price/,10,0,0
1679496866068,16,S01_T02_OpenTablesTab /api/v1/category/50?store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,417,2,2,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,16,0,0
1679496866084,7,S01_T02_OpenTablesTab /api/v1/product/1/price/ ,200,,Thread Group 1-3,text,true,,531,410,2,2,http://localhost:8080/api/v1/product/1/price/,7,0,0
1679496866091,5,S01_T02_OpenTablesTab /api/v1/category/50 ,200,,Thread Group 1-3,text,true,,765,360,2,2,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,4,0,0
1679496866096,13,S01_T02_OpenTablesTab /api/v1/category/50/manufacturers/?store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,432,2,2,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,13,0,0
1679496866109,4,S01_T02_OpenTablesTab /api/v1/category/50/manufacturers/ ,200,,Thread Group 1-3,text,true,,642,375,2,2,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,3,0,0
1679496866113,18,S01_T02_OpenTablesTab /api/v1/category/50/variants/?store=DEFAULT&lang=en ,200,,Thread Group 1-3,,true,,533,427,2,2,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,18,0,0
1679496866131,6,S01_T02_OpenTablesTab /api/v1/category/50/variants/ ,404,,Thread Group 1-3,text,true,,641,370,2,2,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,6,0,0
1679496866002,215,S02_T01_OpenChairsTab,200,"Number of samples in transaction : 24, number of failing samples : 0",Thread Group 1-2,,true,,16892,9566,2,2,null,0,8,0
1679496866002,3,OPTIONS /actuator/health/ping ,200,,Thread Group 1-2,,true,,533,397,2,2,http://localhost:8080/actuator/health/ping,3,0,0
1679496866005,2, GET /actuator/health/ping ,200,,Thread Group 1-2,text,true,,450,340,2,2,http://localhost:8080/actuator/health/ping,2,0,0
1679496866007,5, GET /api/v1/content/boxes/headerMessage/ ,404,,Thread Group 1-2,text,true,,522,363,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1679496866012,15, OPTIONS /api/v1/content/boxes/headerMessage/?lang=en ,200,,Thread Group 1-2,,true,,533,420,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,15,0,0
1679496866027,14,OPTIONS /api/v1/category/?count=20&page=0&store=DEFAULT&lang=en ,200,,Thread Group 1-2,,true,,533,431,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,14,0,0
1679496866042,2, GET /api/v1/store/DEFAULT ,200,,Thread Group 1-2,text,true,,1163,340,2,2,http://localhost:8080/api/v1/store/DEFAULT,2,0,0
1679496866044,4, GET /api/v1/category/ ,200,,Thread Group 1-2,text,true,,1531,374,2,2,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,4,0,0
1679496866048,3, GET /api/v1/content/pages/ ,200,,Thread Group 1-2,text,true,,511,379,2,2,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,2,0,0
1679496866051,13, OPTIONS /api/v1/store/DEFAULT ,200,,Thread Group 1-2,,true,,533,397,2,2,http://localhost:8080/api/v1/store/DEFAULT,13,0,0
1679496866064,8,GET /api/v1/products/ ,200,,Thread Group 1-2,text,true,,2680,386,2,2,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,8,0,0
